X1_TUOI_HOC_VIEN,X2_GIOI_TINH,X14_DOI_TUONG_HOC,KHAC_NGANH_YN,MA_KHOI_NGANH_DA_TOT_NGHIEP,Y3_TRANG_THAI_HOC_VIEN
22,0,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
22,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
23,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
27,1,DIPLOMA,N,KHOI_NGANH_CHUA_BIET,1
25,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,0,VAN_BANG_HAI,Y,KINH_TE,1
25,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,1,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
24,1,CAO_DANG,N,KINH_TE,1
40,1,VAN_BANG_HAI,Y,KHOI_NGANH_CHUA_BIET,1
27,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
23,0,VAN_BANG_HAI,Y,NGOAI_NGU,1
32,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
30,0,CAO_DANG,Y,KINH_TE,1
24,0,CAO_DANG,N,KINH_TE,1
31,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
28,0,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
24,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
28,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
23,1,CAO_DANG,N,KINH_TE,1
27,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
34,1,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
26,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
28,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
35,1,CAO_DANG,N,KINH_TE,1
28,1,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
27,1,CAO_DANG,Y,KHOI_NGANH_CHUA_BIET,1
27,1,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
33,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
28,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
23,0,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
25,1,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
31,1,CAO_DANG,N,KINH_TE,1
27,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
33,0,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
28,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,0,CAO_DANG,N,KINH_TE,1
28,1,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
24,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
28,0,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
26,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
34,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
28,0,VAN_BANG_HAI,N,KHOI_NGANH_CHUA_BIET,1
28,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
28,1,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,1
26,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
30,1,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,1
29,1,VAN_BANG_HAI,N,KHOI_NGANH_CHUA_BIET,1
25,1,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,1
30,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
32,1,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,1
26,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
24,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
24,1,CAO_DANG,N,KINH_TE,1
27,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
29,0,TRUNG_CAP_CUNG_NGANH,Y,KINH_TE,1
28,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
24,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
25,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
47,1,TRUNG_HOC_PHO_THONG,Y,KHOA_HOC_TU_NHIEN,1
24,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
28,0,VAN_BANG_HAI,Y,KHOI_NGANH_CHUA_BIET,1
23,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
29,0,CAO_DANG,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
23,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
30,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
28,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,0,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
35,1,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
30,1,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
24,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
24,0,CAO_DANG,N,KINH_TE,1
26,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
24,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
23,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
26,0,CAO_DANG,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
31,1,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
30,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
24,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
30,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
25,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,1,CAO_DANG,Y,KINH_TE,1
29,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
29,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
27,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
28,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
26,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
24,0,CAO_DANG,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
32,1,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
33,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
29,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
29,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
32,1,VAN_BANG_HAI,N,KHOA_HOC_TU_NHIEN,1
29,1,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
24,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
24,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,NGOAI_NGU,1
35,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
24,1,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
26,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,KINH_TE,1
27,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
24,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
27,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
27,0,VAN_BANG_HAI,Y,NGOAI_NGU,1
23,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,0,VAN_BANG_HAI,Y,NGOAI_NGU,1
27,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
24,1,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
29,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
26,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
30,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
25,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
24,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
23,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
27,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
38,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
29,0,CAO_DANG,N,KINH_TE,1
24,1,CAO_DANG,N,KHOI_NGANH_CHUA_BIET,1
28,0,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
27,0,VAN_BANG_HAI,Y,NGOAI_NGU,1
31,0,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
29,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
26,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
29,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
26,0,CAO_DANG,Y,KINH_TE,1
32,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
25,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
24,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
23,0,TRUNG_CAP_CUNG_NGANH,Y,KINH_TE,1
25,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
30,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
29,1,TRUNG_CAP_CUNG_NGANH,N,KHOI_NGANH_CHUA_BIET,1
39,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
24,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
31,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
23,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,1,DIPLOMA,Y,KHOI_NGANH_CHUA_BIET,1
27,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
33,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
24,1,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
23,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
30,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
30,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
24,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
25,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
29,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
32,0,CAO_DANG,Y,KINH_TE,1
24,0,CAO_DANG,N,KINH_TE,1
29,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
31,0,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
26,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
30,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
26,0,DOI_TUONG_KHONG_BIET,N,KHOA_HOC_TU_NHIEN,1
51,0,VAN_BANG_HAI,N,KINH_TE,1
26,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
23,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
29,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
28,0,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
28,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
34,0,CAO_DANG,Y,NGOAI_NGU,1
28,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
24,0,TRUNG_CAP_KHAC_NGANH,Y,KHOA_HOC_TU_NHIEN,1
23,1,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
31,0,CAO_DANG,N,KINH_TE,1
33,1,VAN_BANG_HAI,Y,NGOAI_NGU,1
26,0,TRUNG_CAP_CUNG_NGANH,Y,KHOA_HOC_TU_NHIEN,1
26,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
31,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,KINH_TE,1
29,0,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
25,1,CAO_DANG,N,KHOA_HOC_TU_NHIEN,1
31,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
27,0,CAO_DANG,Y,NGOAI_NGU,1
27,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
32,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
28,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
31,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
25,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
29,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
25,0,TRUNG_CAP_CUNG_NGANH,N,KINH_TE,1
25,0,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
23,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
35,0,VAN_BANG_HAI,Y,NGOAI_NGU,1
29,1,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
27,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
31,0,CAO_DANG,N,KINH_TE,1
26,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
25,0,VAN_BANG_HAI,Y,KHOA_HOC_XA_HOI_NHAN_VAN,1
23,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
28,1,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,0,VAN_BANG_HAI,Y,KHOA_HOC_TU_NHIEN,1
26,0,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
32,1,CAO_DANG,Y,KHOA_HOC_TU_NHIEN,1
25,0,CAO_DANG,N,KINH_TE,1
25,0,TRUNG_CAP_CUNG_NGANH,N,KHOA_HOC_TU_NHIEN,1
26,1,CAO_DANG,Y,KINH_TE,1
27,1,TRUNG_CAP_CUNG_NGANH,Y,KINH_TE,1
26,1,CAO_DANG,N,KINH_TE,1
32,1,CAO_DANG,Y,KHOI_NGANH_CHUA_BIET,1
30,1,DIPLOMA,N,KHOA_HOC_TU_NHIEN,1
